0,7.97325871119
1,6.1109087352
2,5.05246770296
3,4.42079285612
4,4.02975148032
5,3.78017724392
6,3.61630616615
7,3.50581414656
8,3.42946356003
9,3.37549355547
10,3.33652114096
11,3.30779466076
12,3.28618587741
13,3.26959327139
14,3.25657966088
15,3.24614669544
16,3.23759130578
17,3.23041240567
18,3.22424910059
19,3.21883906187
20,3.2139900539
21,3.20956019022
22,3.2054440738
23,3.20156296112
24,3.19785771348
25,3.19428370155
26,3.19080709331
27,3.18740213111
28,3.1840491219
29,3.18073294587
30,3.17744194422
31,3.17416708625
32,3.17090134313
33,3.16763921553
34,3.16437637619
35,3.16110939883
36,3.15783555195
37,3.15455264181
38,3.15125889252
39,3.14795285445
40,3.14463333414
41,3.14129934052
42,3.13795004381
43,3.13458474389
44,3.13120284602
45,3.12780384227
46,3.12438729712
47,3.12095283646
48,3.11750013909
49,3.11402893011
50,3.11053897586
51,3.10703007988
52,3.10350207979
53,3.09995484479
54,3.09638827363
55,3.09280229293
56,3.08919685576
57,3.08557194047
58,3.08192754955
59,3.0782637087
60,3.07458046588
61,3.0708778905
62,3.06715607255
63,3.06341512183
64,3.05965516714
65,3.05587635554
66,3.05207885158
67,3.04826283652
68,3.04442850759
69,3.04057607723
70,3.03670577234
71,3.03281783349
72,3.02891251416
73,3.02499007995
74,3.02105080776
75,3.017094985
76,3.01312290869
77,3.00913488466
78,3.00513122658
79,3.00111225513
80,2.99707829698
81,2.99302968391
82,2.98896675176
83,2.98488983952
84,2.9807992883
85,2.97669544035
86,2.97257863809
87,2.96844922315
88,2.96430753545
89,2.9601539123
90,2.95598868756
91,2.95181219081
92,2.94762474667
93,2.94342667407
94,2.93921828571
95,2.93499988747
96,2.93077177803
97,2.92653424845
98,2.92228758191
99,2.91803205349
100,2.91376793005
101,2.90949547018
102,2.90521492418
103,2.90092653416
104,2.89663053418
105,2.89232715044
106,2.8880166015
107,2.8836990986
108,2.87937484593
109,2.87504404103
110,2.87070687511
111,2.86636353349
112,2.86201419597
113,2.85765903723
114,2.85329822728
115,2.84893193186
116,2.84456031285
117,2.84018352866
118,2.83580173465
119,2.83141508348
120,2.82702372551
121,2.82262780912
122,2.81822748106
123,2.81382288678
124,2.80941417071
125,2.80500147652
126,2.80058494743
127,2.79616472642
128,2.79174095645
129,2.78731378068
130,2.78288334264
131,2.77844978642
132,2.77401325681
133,2.76957389944
134,2.76513186088
